Rating,Name,Symbol,Rating Agency Name,Date,Sector,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,netProfitMargin,pretaxProfitMargin,grossProfitMargin,operatingProfitMargin,returnOnAssets,returnOnCapitalEmployed,returnOnEquity,assetTurnover,fixedAssetTurnover,debtEquityRatio,debtRatio,effectiveTaxRate,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,cashPerShare,companyEquityMultiplier,ebitPerRevenue,enterpriseValueMultiple,operatingCashFlowPerShare,operatingCashFlowSalesRatio,payablesTurnover,Negative,Positive,Uncertainty,Litigious,Strong_Modal,Weak_Modal,Constraining,Readability
B,Entravision Communications Corporation,EVC,Moody's Investors Service,6/15/2012,Consumer Services,2.732216314,2.583249724,1.472835357,83.12182349,-0.042181938,-0.012397374,1,0.179905965,-0.017546825,-0.005638047,14.61675579,0.415979594,2.980345261,-834.0142602,1.00120046,-2.402489627,0.515984328,0.106841694,0.69039699,-833.0142602,-0.012397374,8.346950573,0.207063836,0.090593428,0,1.518615284,1.714565643,1.012410189,0.359242325,0.130633573,0.228608752,0.261267146,9.54
BB,Entravision Communications Corporation,EVC,Standard & Poor's Ratings Services,7/20/2015,Consumer Services,3.578972478,3.408861854,1.428988878,95.36557485,0.100832632,0.165420605,0.971503223,0.217385316,0.048514923,0.084987193,0.153192685,0.481143078,4.391160106,2.157640504,0.683307837,0.390446966,0.780100509,0.552625943,0.545085016,3.157640504,0.165420605,12.77125493,0.708403515,0.245079368,0.244093161,1.531502936,1.372797969,1.372797969,0.468179654,0.126963974,0.301539438,0.58720838,8.68
A,"Pepsico, Inc.",PEP,Standard & Poor's Ratings Services,3/27/2013,Consumer Non-Durables,1.095441512,0.799344608,0.36848265,39.24089965,0.094332132,0.126794112,0.522216454,0.139131497,0.08277285,0.144294427,0.275594415,0.877461883,3.422449833,2.329526698,0.699657011,0.251685934,0.679915084,3.702633269,4.251123956,3.329526698,0.126794112,11.44951868,5.445728966,0.129466194,2.628833067,1.478670505,1.020675216,1.71421094,0.889819419,0.209369275,0.536508767,0.44490971,12.15
A,"Pepsico, Inc.",PEP,Standard & Poor's Ratings Services,4/21/2016,Consumer Non-Durables,1.310217317,1.049379907,0.517465013,37.26060962,0.086462827,0.118022076,0.549860442,0.132469551,0.078257999,0.142870856,0.451773285,0.905105717,3.864435864,4.772870401,0.826775948,0.260816985,0.739319471,5.324710688,8.174948945,5.772870401,0.118022076,15.33325843,7.202178353,0.167787364,2.101428889,1.393166153,0.997213668,1.569145036,0.586596275,0.190643789,0.498606834,0.571931368,12.37
A,"Pepsico, Inc.",PEP,Standard & Poor's Ratings Services,2/18/2014,Consumer Non-Durables,1.244632547,0.932339257,0.525533942,38.21742076,0.101483099,0.133870361,0.529579161,0.146126628,0.086992437,0.1490803,0.276127658,0.857211079,3.575504711,2.174157073,0.684955729,0.236643797,0.711498761,4.473069435,6.280337443,3.174157073,0.133870361,11.86274741,6.286826736,0.145870662,2.492858853,1.67109867,0.839748076,1.122463261,1.00209937,0.125962211,0.279916025,0.848145556,8.19
A,"Pepsico, Inc.",PEP,Standard & Poor's Ratings Services,6/29/2015,Consumer Non-Durables,1.142107009,0.849933672,0.339044882,36.4053057,0.097671071,0.131322826,0.536853471,0.143679798,0.092371187,0.16706412,0.370519968,0.945737424,3.867026212,3.011207191,0.750698492,0.251113395,0.727869789,5.067594433,5.782637508,4.011207191,0.131322826,14.0657226,6.96222664,0.1575514,2.372771973,1.25,1.136363636,1.477272727,0.542929293,0.164141414,0.441919192,0.467171717,11.97
A,"Pepsico, Inc.",PEP,Standard & Poor's Ratings Services,3/30/2011,Consumer Non-Durables,1.105524792,0.798640826,0.373961742,39.9027456,0.109270722,0.142328573,0.540526989,0.14405754,0.092732528,0.157517078,0.297090208,0.848649362,3.034841012,2.203732431,0.687864071,0.230077745,0.614938447,3.267295597,4.005660377,3.203732431,0.142328573,11.65026738,5.313207547,0.146063142,2.432939669,1.644698472,1.073136592,1.808001866,0.804852444,0.151638866,0.466581127,0.431587542,11.59
A,"Pepsico, Inc.",PEP,Standard & Poor's Ratings Services,3/27/2012,Consumer Non-Durables,0.960724909,0.62449047,0.224027762,37.93576326,0.096881391,0.132834115,0.524945868,0.14484843,0.088403172,0.16141646,0.311195904,0.91248868,3.376180323,2.520189335,0.715924371,0.268508037,0.626677102,3.556472081,2.807741117,3.520189335,0.132834115,10.16913177,5.675126904,0.134488151,2.687165093,1.422898743,1.05890139,1.566291639,0.716964483,0.198544011,0.419148467,0.408118244,11.77
BBB,Dollar General Corporation,DG,Moody's Investors Service,06-01-2016,Consumer Services,1.777198728,0.291699619,0.291699619,0,0.05633888,0.088889351,0.306855284,0.093555343,0.094915817,0.181982975,0.186574065,1.684730291,8.936161525,0.965679388,0.491270038,0.366190899,0.715559075,3.088230756,1.903349276,1.965679388,0.088889351,11.50074899,4.315829211,0.069527903,9.442094321,1.216545012,0.681265207,1.638280616,0.389294404,0.356853204,0.535279805,0.746147607,12.11
BBB,Dollar General Corporation,DG,Moody's Investors Service,04-08-2013,Consumer Services,1.506769314,0.083532574,0.083532574,0,0.051777893,0.082749608,0.31727226,0.100681102,0.079133345,0.149816143,0.164225302,1.528323005,8.249313634,1.075298356,0.518141574,0.374282312,0.509880245,1.567650072,0.369145667,2.075298356,0.082749608,9.684896773,3.074545614,0.070943923,9.500424307,1.352201258,0.943396226,1.729559748,0.518867925,0.283018868,0.550314465,0.597484277,12.91
BB,Dollar General Corporation,DG,Moody's Investors Service,6/27/2012,Consumer Services,1.734196443,0.364329747,0.364329747,0,2.017016834,-0.781119892,1,-0.781119892,0.065770207,-0.029721487,0.154855161,0.032607664,0.204174934,2.354487963,1,0.421341822,1.258179063,-0.326304181,1.458952783,2.354487963,-0.781119892,-44.7204757,-0.259346377,-0.28407543,0,1.095939633,0.77254761,1.724757456,0.431189364,0.323392023,0.556952928,0.700682716,12.88
A,Campbell Soup Company,CPB,Egan-Jones Ratings Company,09-09-2013,Consumer Non-Durables,0.676721511,0.279707495,0.101462523,26.11028316,0.056880278,0.118604074,0.36164928,0.134128167,0.055028235,0.189446538,0.376335251,0.967439625,3.562831858,5.838948233,0.853778686,0.287958115,0.670264966,2.175159236,1.089171975,6.838948233,0.118604074,12.28781439,3.24522293,0.126552409,9.82791587,0.908364943,0.848472749,1.297664204,0.958275105,0.239568776,0.499101617,0.618886005,12.77
A,Campbell Soup Company,CPB,Egan-Jones Ratings Company,09-10-2014,Consumer Non-Durables,0.702576112,0.278353965,0.077617932,25.8254717,0.098935656,0.087808418,0.350507983,0.144170295,0.100825835,0.141686183,0.506501548,1.01910514,3.56686799,4.023529412,0.800936768,0.477961433,0.614015573,1.757961783,0.786624204,5.023529412,0.087808418,11.89042084,2.863057325,0.108732463,10.18975332,0.757268425,0.716700473,1.122379986,0.824881677,0.202839757,0.459770115,0.338066261,13.29
A,Campbell Soup Company,CPB,Egan-Jones Ratings Company,12-10-2015,Consumer Non-Durables,0.74554526,0.300071276,0.090163934,25.15528335,0.085498639,0.122494432,0.347067558,0.135486266,0.085424651,0.187393526,0.500724638,0.999134627,3.443544951,4.861594203,0.829397948,0.302020202,0.678510998,2.570512821,0.913461538,5.861594203,0.122494432,13.20846924,3.788461538,0.146250928,9.700367647,1.472444257,0.883466554,0.799326883,0.10517459,0.10517459,0.21034918,0.588977703,13.78
A,Campbell Soup Company,CPB,Moody's Investors Service,6/15/2012,Consumer Non-Durables,0.986928105,0.504776269,0.243338361,24.54139137,0.10428812,0.151314937,0.401995077,0.165695038,0.117312737,0.239688077,0.739889706,1.124890702,3.670470756,5.306985294,0.841445643,0.313356164,0.761821366,2.668711656,1.487730061,6.306985294,0.151314937,8.360827408,3.503067485,0.147946625,7.890598291,2.529570584,1.108896889,2.36886089,1.295320134,0.417845204,1.301748521,0.723193623,11.27
A,Campbell Soup Company,CPB,Moody's Investors Service,7/30/2012,Consumer Non-Durables,0.855555556,0.426570048,0.161835749,24.2954457,0.100428182,0.143505904,0.388218503,0.157259634,0.118529862,0.247982063,0.861915367,1.180245023,3.623413258,6.271714922,0.862480858,0.309222423,0.711607143,2.514195584,1.167192429,7.271714922,0.143505904,9.295902307,3.533123028,0.145322434,8.257443082,2.598128641,1.115165068,2.312717001,1.424115812,0.438415818,1.241687754,0.712057906,10.97
B,"AMC Entertainment Holdings, Inc.",AMC,Standard & Poor's Ratings Services,08-03-2016,Consumer Services,0.574881222,0.208389744,0.174129449,4.595654429,0.034509368,0.046244166,0.956064967,0.065781252,0.012921668,0.020078627,0.055565286,0.374439428,1.06587493,3.30016361,0.767450709,0.253757376,0.023032283,0.101246487,2.108772251,4.30016361,0.046244166,14.1707655,4.395851155,0.133397881,0.28333609,0.294985251,0.884955752,0.505689001,0.294985251,0.0842815,0.0842815,0.294985251,10.83
A,Omnicom Group Inc.,OMC,Egan-Jones Ratings Company,10/27/2014,Technology,0.927817529,0.739153145,0.198000182,155.4737299,0.072073013,0.118163183,1,0.126917704,0.051206649,0.190554397,0.387368421,0.710482984,21.63531073,6.564807018,0.867808921,0.327679558,0.855739925,4.976368649,9.414336353,7.564807018,0.118163183,9.228867545,5.815281607,0.096391127,0,0.87494665,0.87494665,0.533504055,0.277422108,0.106700811,0.149381135,0.298762271,10.57
A,Omnicom Group Inc.,OMC,Egan-Jones Ratings Company,08-05-2015,Technology,0.842534249,0.692044783,0.183211905,174.1481988,0.072279046,0.117520351,1,0.126869912,0.049473784,0.225393164,0.446052846,0.684483078,21.84841923,8.015943565,0.889085375,0.328123243,0.906688763,8.065520066,10.72768223,9.015943565,0.117520351,9.024736603,8.895577396,0.143533936,0,0.901559454,0.730994152,1.193957115,0.438596491,0.243664717,0.511695906,0.438596491,9.62
A,Omnicom Group Inc.,OMC,Egan-Jones Ratings Company,10/25/2013,Technology,0.949062121,0.762463654,0.220766104,165.9912236,0.067955706,0.069416161,1,0.125153416,0.044848792,0.103085226,0.276658106,0.659970949,19.77827502,5.168685797,0.837890917,0.558277361,0.882808181,6.168404789,10.53959058,6.168685797,0.069416161,9.584390313,6.987253766,0.124035791,0,0.632831287,0.518921655,1.316289077,0.632831287,0.291102392,0.354385521,0.835337299,10.29
BBB,S&P Global Inc.,SPGI,Fitch Ratings,5/21/2015,Finance,0.99974792,0.865137383,0.629442904,67.34903979,-0.022767769,0.010690952,0.677885567,0.022371808,-0.016984197,0.019258203,-0.235655738,0.745975484,24.51941748,12.875,0.927927928,4.537037037,0.923904053,4.114180479,9.208103131,13.875,0.010690952,93.06461538,4.453038674,0.239358543,8.518324607,1.276199348,0.586865394,1.313460643,0.698649278,0.298090359,0.586865394,0.605496041,8.9
BBB,S&P Global Inc.,SPGI,Moody's Investors Service,2/14/2013,Finance,1.063266976,0.467684756,0.207253886,78.2494382,0.098202247,0.253932584,0.671910112,0.272134831,0.061968236,0.333825702,0.569752282,0.631026659,12.0923913,8.194263364,0.891236529,0.357522124,0.870147256,2.333094042,2.731514716,9.194263364,0.253932584,12.1908787,2.68126346,0.167865169,5.863453815,1.353889498,0.626076068,1.494756613,0.73563938,0.27390828,0.508686805,0.751291282,8.96
A,S&P Global Inc.,SPGI,Egan-Jones Ratings Company,5/20/2014,Finance,1.23777403,1.070404722,0.650084317,73.29948718,0.28225641,0.276102564,0.675076923,0.288205128,0.227025243,0.364868528,1.057647963,0.804322719,19.57831325,3.658724058,0.785348952,0.329123328,0.856617647,2.546448087,5.683060109,4.658724058,0.276102564,13.1844131,2.972677596,0.167384615,7.232876712,1.423139598,0.760456274,1.195002716,0.434546442,0.336773493,0.282455187,0.61922868,12.55
BBB,S&P Global Inc.,SPGI,Fitch Ratings,9/19/2016,Finance,1.405974722,1.348908464,0.91612409,72.34234234,0.372019078,0.563151387,0.68751104,0.595124536,0.242934595,0.526246286,3.24,0.653016496,20.88929889,12.33692308,0.925020187,0.301129235,0.921448087,5.133181126,9.132420091,13.33692308,0.563151387,9.259418592,5.570776256,0.258611553,9.666666667,1.623507312,1.059975849,0.711123038,0.2549309,0.134174158,0.214678653,0.509861801,12.09
BBB,"Host Hotels & Resorts, Inc.",HST,Standard & Poor's Ratings Services,1/30/2015,Consumer Services,0.682634731,0.682634731,0.682634731,0,0.136720209,0.14213672,0.792865148,0.132611132,0.059965594,0.067916109,0.099781897,0.438600803,0.506288416,0.663985823,0.399033342,0.018396846,0.71826087,1.093460418,0.90548054,1.663985823,0.14213672,12.55408084,1.522372253,0.214792678,3.72147651,1.478097286,0.671862403,1.074979844,0.752485891,0.080623488,0.564364418,0.376242945,8.83
BB,"Host Hotels & Resorts, Inc.",HST,Standard & Poor's Ratings Services,11/14/2011,Consumer Services,2.828767123,2.828767123,2.828767123,0,-0.0030012,-0.00240096,0.787515006,0.06482593,-0.001147842,-0.000939261,-0.002246518,0.382460973,0.439075815,0.957166392,0.489057239,0.083333333,0.505295008,0.481962482,1.191919192,1.957166392,-0.00240096,10.49382583,0.953823954,0.132252901,6.068571429,1.443241743,0.610602276,1.415487094,0.74937552,0.083263947,0.638356925,0.388565085,8.61
BBB,"Host Hotels & Resorts, Inc.",HST,Standard & Poor's Ratings Services,12/16/2016,Consumer Services,0.250673854,0.250673854,0.250673854,0,0.140331492,0.149355433,0.794843462,0.125966851,0.066795231,0.08172108,0.108950529,0.475981767,0.535239034,0.631112382,0.386921459,0.049321825,0.775134305,1.35935397,0.500672948,1.631112382,0.149355433,10.86178092,1.753701211,0.239963168,4.007194245,1.413189771,0.583221175,0.942126514,0.897263347,0.134589502,0.314042171,0.628084343,9.18
BBB,"Host Hotels & Resorts, Inc.",HST,Standard & Poor's Ratings Services,11-06-2015,Consumer Services,0.155801825,0.155801825,0.155801825,0,0.103582699,0.107666605,0.793948394,0.12066085,0.047352342,0.056585366,0.078992072,0.457145282,0.50529969,0.66817667,0.400543109,0.015517241,0.668659266,1.040669856,0.317650186,1.66817667,0.107666605,9.202408075,1.556353004,0.217375162,4.567901235,0.168067227,0.672268908,1.344537815,1.008403361,0.672268908,0.168067227,0.336134454,17.2
BBB,"Host Hotels & Resorts, Inc.",HST,Standard & Poor's Ratings Services,2/21/2013,Consumer Services,0.435736677,0.435736677,0.435736677,0,0.011539917,0.008323874,0.790957246,0.072455543,0.004694474,0.003655396,0.008937729,0.40680314,0.456161546,0.903882784,0.47475758,0.704545455,0.531969309,0.579225842,0.580618212,1.903882784,0.008323874,11.21512696,1.088833194,0.147937949,5.695876289,0,0.405953992,1.082543978,0.947225981,0.270635995,0.135317997,0.405953992,15.6
BBB,"Host Hotels & Resorts, Inc.",HST,Standard & Poor's Ratings Services,1/23/2014,Consumer Services,0.742241379,0.742241379,0.742241379,0,0.061362756,0.044715447,0.788037166,0.099109563,0.024738567,0.019821521,0.043857222,0.403152802,0.469849932,0.772827892,0.435929452,0.090909091,0.702649657,0.961848469,1.156636217,1.772827892,0.044715447,11.79730868,1.368887695,0.197251258,5.11682243,0,0.916030534,1.145038168,0.381679389,0.687022901,0.076335878,0.229007634,15.01
B,Allegheny Technologies Incorporated,ATI,Moody's Investors Service,11-06-2015,Basic Industries,2.720466133,0.801310998,0.218208303,39.28097107,-0.101596946,-0.128508442,0.016211421,-0.099311754,-0.065702314,-0.094369423,-0.181438448,0.64669576,1.270268424,1.76152295,0.637880974,0.234518828,-0.099695586,-0.122087605,1.396085741,2.76152295,-0.128508442,-13.10514763,1.224603914,0.035326379,9.609506303,0,1.064701065,1.392301392,0.40950041,0.655200655,0.081900082,0.245700246,14.66
BBB,Allegheny Technologies Incorporated,ATI,Moody's Investors Service,6/15/2012,Basic Industries,2.981550244,1.264446507,0.44163379,49.93661972,0.04134671,0.065483311,0.15689755,0.083175767,0.035439647,0.06545679,0.086575365,0.857133407,2.188027693,1.442895811,0.590649754,0.342663524,0.062668464,0.181463415,3.713170732,2.442895811,0.065483311,9.645953757,2.895609756,0.057264133,8.905237416,1.921733054,1.118099231,1.467505241,0.462962963,0.314465409,0.384346611,0.35814116,9.08
BB,Allegheny Technologies Incorporated,ATI,Moody's Investors Service,11-05-2014,Basic Industries,2.585790186,0.909573914,0.280758412,52.16508027,-0.000615618,0.000355164,0.089643415,0.02512194,-0.000394981,0.000266776,-0.001000616,0.641600583,1.425957188,1.533328202,0.605262358,-5.8,-3.037567084,-1.585434174,2.516339869,2.533328202,0.000355164,15.24553906,0.52194211,0.013235782,6.90641279,1.964389394,1.07412425,1.422488872,0.474162957,0.280627056,0.396748597,0.338687827,9.08
BBB,Allegheny Technologies Incorporated,ATI,Moody's Investors Service,07-09-2013,Basic Industries,2.436663914,1.289099917,0.847894302,47.6797329,0.038085817,-0.038283665,0.062470632,-0.022579448,0.022323694,-0.027217582,0.053209868,0.586141915,1.406875196,1.383560224,0.58045952,0.410852713,-0.663137894,-2.287453184,9.671348315,2.383560224,-0.038283665,44.00778905,3.449438202,0.091109188,8.034972446,1.19047619,1.593550806,1.340457443,0.749906262,0.206224222,0.421822272,0.599925009,10.31
BB,Olin Corporation,OLN,Moody's Investors Service,6/15/2012,Basic Industries,1.955149085,1.487095966,0.763718366,41.05807965,0.123247157,0.193462852,0.197440212,0.114170619,0.09866917,0.185028042,0.245181578,0.800579686,2.214931105,1.484885372,0.59756695,0.362941487,0.06947661,0.1875,4.66125,2.484885372,0.193462852,6.199257426,2.69875,0.110091275,10.51369405,1.132105557,1.275611895,1.610460018,0.510244758,0.294985251,0.287012676,0.773339711,10.35
BBB,Olin Corporation,OLN,Egan-Jones Ratings Company,12/26/2013,Basic Industries,2.061104294,1.571042945,0.755337423,38.67693837,0.071013917,0.099403579,0.191371769,0.113916501,0.063721992,0.10437106,0.162201435,0.897316969,2.546061956,1.545454545,0.607142857,0.2856,0.713564669,2.831038798,4.67709637,2.545454545,0.099403579,5.786213845,3.967459324,0.126043738,13.67652993,1.607552947,0.893084971,0.969635111,0.07655014,0.127583567,0.204133708,0.688951263,9.17
BB,Olin Corporation,OLN,Egan-Jones Ratings Company,11/17/2015,Basic Industries,1.684586564,0.341552671,0.341552671,0,-0.000490471,0.002347253,0.128783632,0.035278868,-0.000150186,0.000819662,-0.000578799,0.306206956,0.722011433,2.853894493,0.740522217,1.208955224,0.39705205,0.833655706,3.791102515,3.853894493,0.002347253,15.90199029,2.099613153,0.076058016,4.088786583,0.753920386,0.965018094,0.753920386,0.090470446,0.120627262,0.150784077,0.572979493,9.25
BBB,Olin Corporation,OLN,Egan-Jones Ratings Company,12-05-2014,Basic Industries,2.160709558,1.577177654,0.679904686,39.39563627,0.047162235,0.072595038,0.173121542,0.090754953,0.039175716,0.070117221,0.104312642,0.830658612,2.407303974,1.662686273,0.62443942,0.354640443,0.548994975,1.111959288,4.501272265,2.662686273,0.072595038,6.97460438,2.025445293,0.071033375,12.6239782,0.728897249,1.293204797,1.246179168,0.282153774,0.047025629,0.399717846,0.47025629,9.07
BB,Olin Corporation,OLN,Moody's Investors Service,08-09-2012,Basic Industries,1.726036866,1.229723502,0.380645161,46.64622145,0.068476221,0.103080514,0.199890145,0.118505973,0.053857508,0.096087383,0.149839744,0.786514022,2.112249831,1.782151442,0.640565936,0.335701599,0.084169054,0.293383271,3.177278402,2.782151442,0.103080514,6.363312601,3.485642946,0.127797867,10.02868617,0.504151839,1.542111507,1.126927639,0.148279953,0.059311981,0.296559905,0.652431791,9.06
BBB,Owens Corning Inc,OC,Standard & Poor's Ratings Services,08-03-2016,Capital Goods,1.646936656,0.116303219,0.116303219,0,0.069226704,0.103928131,0.243262286,0.123128413,0.050768635,0.087046326,0.102104443,0.733367782,1.824228792,1.011171733,0.502777419,0.318644068,0.56097561,4.624125874,0.979020979,2.011171733,0.103928131,7.98440691,8.243006993,0.16610886,4.475,1.095301464,1.064592077,0.992936841,0.102364623,0.163783396,0.276384482,0.327566793,7.9
